model,dataset,seed,selector,endpoint,coverage,risk
TeRDy,ICEWS14,2,Certified belief,error,0.66,0.24636363636363637
TeRDy,ICEWS14,2,Certified belief,error,0.67,0.25164179104477613
TeRDy,ICEWS14,2,Certified belief,error,0.68,0.25558823529411767
TeRDy,ICEWS14,2,Certified belief,error,0.6900000000000001,0.26028985507246377
TeRDy,ICEWS14,2,Certified belief,error,0.7000000000000001,0.26457142857142857
TeRDy,ICEWS14,2,Certified belief,error,0.7100000000000001,0.2695774647887324
TeRDy,ICEWS14,2,Certified belief,error,0.7200000000000001,0.27444444444444444
TeRDy,ICEWS14,2,Certified belief,error,0.73,0.2789041095890411
TeRDy,ICEWS14,2,Certified belief,error,0.74,0.2835135135135135
TeRDy,ICEWS14,2,Certified belief,error,0.75,0.29013333333333335
TeRDy,ICEWS14,2,Certified belief,error,0.76,0.29578947368421055
TeRDy,ICEWS14,2,Certified belief,error,0.77,0.3015584415584416
TeRDy,ICEWS14,2,Certified belief,error,0.78,0.3071794871794872
TeRDy,ICEWS14,2,Certified belief,error,0.79,0.31291139240506327
TeRDy,ICEWS14,2,Certified belief,error,0.8,0.31875
TeRDy,ICEWS14,2,Certified belief,error,0.81,0.32395061728395064
TeRDy,ICEWS14,2,Certified belief,error,0.8200000000000001,0.32878048780487806
TeRDy,ICEWS14,2,Certified belief,error,0.8300000000000001,0.3332530120481928
TeRDy,ICEWS14,2,Certified belief,error,0.8400000000000001,0.3376190476190476
TeRDy,ICEWS14,2,Certified belief,error,0.8500000000000001,0.3437647058823529
TeRDy,ICEWS14,2,Certified belief,error,0.86,0.3486046511627907
TeRDy,ICEWS14,2,Certified belief,error,0.87,0.3535632183908046
TeRDy,ICEWS14,2,Certified belief,error,0.88,0.3588636363636364
TeRDy,ICEWS14,2,Certified belief,error,0.89,0.3644943820224719
TeRDy,ICEWS14,2,Certified belief,error,0.9,0.37066666666666664
TeRDy,ICEWS14,2,Certified belief,error,0.91,0.37648351648351647
TeRDy,ICEWS14,2,Certified belief,error,0.92,0.38173913043478264
TeRDy,ICEWS14,2,Certified belief,error,0.93,0.38731182795698926
TeRDy,ICEWS14,2,Certified belief,error,0.9400000000000001,0.3925531914893617
TeRDy,ICEWS14,2,Certified belief,error,0.9500000000000001,0.39789473684210525
TeRDy,ICEWS14,2,Certified belief,error,0.9600000000000001,
TeRDy,ICEWS14,2,Certified belief,error,0.9700000000000001,
TeRDy,ICEWS14,2,Certified belief,error,0.98,
TeRDy,ICEWS14,2,Certified belief,error,0.99,
TeRDy,ICEWS14,2,Certified belief,error,1.0,
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.02,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.03,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.04,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.05,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.06,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.07,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.08,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.09000000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.1,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.11,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.12000000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.13,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.13999999999999999,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.15,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.16,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.16999999999999998,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.18,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.19,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.19999999999999998,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.21,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.22,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.22999999999999998,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.24,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.25,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.26,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.27,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.28,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.29000000000000004,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.30000000000000004,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.31,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.32,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.33,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.34,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.35000000000000003,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.36000000000000004,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.37000000000000005,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.38,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.39,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.4,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.41000000000000003,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.42000000000000004,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.43000000000000005,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.44,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.45,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.46,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.47000000000000003,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.48000000000000004,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.49000000000000005,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.5,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.51,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.52,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.53,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.54,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.55,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.56,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.5700000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.5800000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.5900000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.6,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.61,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.62,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.63,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.64,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.65,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.66,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.67,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.68,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.6900000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.7000000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.7100000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.7200000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.73,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.74,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.75,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.76,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.77,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.78,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.79,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.8,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.81,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.8200000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.8300000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.8400000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.8500000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.86,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.87,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.88,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.89,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.9,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.91,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.92,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.93,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.9400000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.9500000000000001,0.0
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.9600000000000001,
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.9700000000000001,
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.98,
TeRDy,ICEWS14,2,Certified belief,worst_flip1,0.99,
TeRDy,ICEWS14,2,Certified belief,worst_flip1,1.0,
TeRDy,ICEWS05-15,0,Best control,error,0.02,0.0
TeRDy,ICEWS05-15,0,Best control,error,0.03,0.02666666666666667
TeRDy,ICEWS05-15,0,Best control,error,0.04,0.025
TeRDy,ICEWS05-15,0,Best control,error,0.05,0.036
TeRDy,ICEWS05-15,0,Best control,error,0.06,0.04
TeRDy,ICEWS05-15,0,Best control,error,0.07,0.04285714285714286
TeRDy,ICEWS05-15,0,Best control,error,0.08,0.0525
TeRDy,ICEWS05-15,0,Best control,error,0.09000000000000001,0.057777777777777775
TeRDy,ICEWS05-15,0,Best control,error,0.1,0.058
